U_value_W_m2K,hot_inlet_temp_C,hot_outlet_temp_C,cold_inlet_temp_C,cold_outlet_temp_C,hot_flow_rate_kg_s,cold_flow_rate_kg_s,LMTD_C,heat_duty_kW,pressure_drop_hot_kPa,pressure_drop_cold_kPa,fouling_resistance_m2K_W,hot_side_velocity_m_s,cold_side_velocity_m_s,ambient_temp_C,condition_label
411.2,177.16,129.32,40.27,91.68,25.102,19.52,87.25,2622.5,40.66,29.08,0.000195,1.208,1.031,31.67,normal
405.77,180.18,129.99,38.85,89.48,25.288,19.956,90.92,2746.4,42.21,30.14,0.000229,1.17,0.986,32.04,normal
397.86,176.64,130.85,39.04,87.54,24.992,19.363,90.45,2509.1,40.17,28.06,0.000256,1.183,0.96,29.25,normal
411.84,178.02,129.51,39.15,89.71,24.248,20.646,89.33,2583.4,37.34,31.17,0.000208,1.18,1.04,26.59,normal
416.0,179.19,130.62,41.28,90.62,24.401,20.055,88.96,2614.6,39.33,30.22,0.000185,1.136,0.967,29.48,normal
409.97,178.75,129.02,41.63,90.44,25.314,20.035,87.85,2749.3,40.19,32.26,0.000211,1.189,1.006,31.27,normal
423.17,180.59,130.91,40.2,90.43,24.532,19.417,90.44,2667.3,37.85,28.24,0.000173,1.199,1.051,31.6,normal
413.02,180.46,129.3,39.7,91.94,23.757,19.615,89.06,2701.1,36.45,29.98,0.000198,1.171,0.971,28.95,normal
394.43,181.34,131.02,41.55,88.55,25.232,18.89,91.12,2760.6,40.35,26.93,0.000274,1.175,0.996,28.06,normal
419.95,181.13,130.07,39.02,89.45,24.477,20.809,91.37,2750.3,38.52,33.09,0.000194,1.19,0.983,28.26,normal
406.71,181.71,131.83,40.05,92.01,25.379,19.291,90.73,2770.7,40.43,28.69,0.000209,1.241,1.005,28.91,normal
415.86,180.0,128.62,40.46,87.44,24.879,19.329,90.34,2765.7,40.77,28.28,0.000195,1.195,0.997,26.21,normal
417.66,180.46,128.23,39.14,89.93,24.85,20.707,89.81,2847.0,40.67,32.54,0.000188,1.104,1.037,28.95,normal
410.25,180.77,129.26,39.36,91.6,25.031,20.194,89.53,2813.6,40.92,31.58,0.000214,1.14,0.975,30.1,normal
423.35,180.21,128.34,39.29,91.58,24.317,20.06,88.84,2766.6,38.79,30.32,0.000162,1.247,1.051,29.8,normal
414.17,179.4,128.34,41.42,90.86,24.505,20.17,87.73,2759.3,36.74,30.41,0.000195,1.166,1.064,29.34,normal
418.63,179.5,130.75,41.91,90.89,24.844,20.477,88.72,2603.6,39.67,31.93,0.000159,1.196,1.01,28.62,normal
396.93,178.77,129.99,40.11,88.65,24.313,20.05,90.0,2644.2,38.9,31.54,0.000246,1.296,0.968,28.85,normal
401.1,180.63,129.42,39.73,91.79,25.428,19.228,89.27,2958.9,42.58,26.93,0.00023,1.232,0.998,28.89,normal
428.0,179.86,129.54,39.4,88.44,24.816,20.367,90.78,2723.1,39.27,30.08,0.000177,1.093,0.995,31.41,normal
425.67,179.01,129.28,40.0,88.52,24.13,20.211,89.88,2626.0,38.83,31.8,0.000144,1.272,1.071,30.0,normal
415.55,179.01,131.98,39.45,90.5,24.665,20.586,90.5,2531.2,39.35,31.26,0.000215,1.207,0.996,36.33,normal
423.3,178.18,129.12,39.9,89.36,25.061,19.375,89.02,2676.8,37.59,29.43,0.000199,1.218,1.055,29.34,normal
400.42,181.47,128.41,40.41,90.27,24.732,19.635,89.59,2950.6,39.13,28.58,0.000267,1.215,1.004,30.88,normal
405.43,180.12,130.96,39.59,90.56,25.24,20.196,90.46,2724.6,39.85,30.25,0.000242,1.246,1.002,29.38,normal
403.22,178.71,129.74,39.81,92.31,25.344,19.528,88.15,2755.1,40.39,29.67,0.000219,1.196,0.986,29.33,normal
414.6,181.21,132.45,39.81,90.56,26.441,18.824,91.64,2876.1,45.3,27.58,0.000184,1.126,0.99,33.12,normal
413.12,179.16,129.37,39.68,89.2,25.69,20.099,89.82,2849.5,42.31,29.46,0.000192,1.216,1.036,32.0,normal
409.94,177.89,131.02,39.56,90.88,24.018,20.448,89.22,2514.6,36.7,31.79,0.000209,1.131,0.971,26.49,normal
415.44,181.53,131.3,40.76,88.92,24.784,19.936,91.57,2703.5,38.7,29.39,0.000211,1.291,1.038,27.95,normal
419.55,179.19,129.37,38.23,91.19,24.84,20.274,89.57,2754.0,39.98,31.19,0.000179,1.182,1.058,29.73,normal
423.82,179.39,129.11,41.57,90.08,25.345,20.202,88.42,2795.9,40.81,30.69,0.000159,1.197,0.976,28.97,normal
398.53,180.06,130.89,40.14,90.52,24.44,20.005,90.15,2697.2,39.1,29.98,0.000258,1.166,1.048,26.98,normal
412.98,181.71,130.69,40.61,87.69,24.681,20.068,92.04,2748.1,38.26,29.79,0.000201,1.217,1.042,30.23,normal
412.26,180.03,128.31,40.73,87.07,24.253,20.675,90.24,2728.0,37.49,30.61,0.000213,1.223,1.035,26.24,normal
424.94,178.2,128.65,39.29,88.05,24.639,19.518,89.75,2688.6,37.85,28.3,0.000174,1.166,0.975,30.25,normal
406.64,180.82,126.96,39.09,92.27,24.661,20.387,88.21,2943.8,38.48,31.71,0.000241,1.223,0.995,31.46,normal
407.13,179.27,130.71,38.97,88.51,24.812,19.41,91.26,2599.2,41.64,28.89,0.000231,1.203,0.995,31.75,normal
417.08,182.83,129.69,39.75,90.95,24.288,19.603,90.9,2829.9,37.24,28.37,0.000202,1.195,1.084,29.71,normal
410.93,180.0,129.81,40.7,89.17,25.589,20.598,89.97,2795.0,41.24,32.62,0.000206,1.162,1.0,33.02,normal
413.47,176.65,127.97,39.42,89.69,25.283,19.395,87.75,2737.6,40.0,28.78,0.000209,1.316,0.993,30.66,normal
414.3,180.54,128.68,40.61,89.94,24.131,19.879,89.33,2738.1,37.35,30.27,0.000203,1.259,0.954,31.69,normal
408.13,182.92,129.43,37.63,92.14,25.016,21.181,91.29,2979.9,39.97,32.54,0.000217,1.236,0.961,28.53,normal
408.36,182.36,129.19,39.61,90.76,24.061,20.513,90.59,2795.3,38.55,32.95,0.000211,1.256,0.973,33.04,normal
413.62,182.75,130.14,41.17,90.5,25.805,19.631,90.6,2997.8,41.94,29.51,0.000195,1.215,1.014,29.99,normal
417.18,178.47,130.7,39.83,91.69,25.968,19.717,88.81,2690.0,42.95,30.58,0.000165,1.183,0.943,33.15,normal
406.98,181.37,132.72,39.17,89.18,24.967,19.915,92.87,2670.9,38.03,29.38,0.000199,1.068,0.973,32.72,normal
411.93,178.92,129.98,39.34,91.39,24.488,20.656,89.07,2606.1,37.67,30.45,0.000223,1.139,0.926,30.52,normal
411.72,180.34,131.34,36.97,91.17,24.601,19.499,91.74,2700.0,39.95,28.02,0.00022,1.308,1.056,30.81,normal
403.27,178.09,129.0,38.99,91.16,24.728,19.469,88.47,2704.8,38.36,29.53,0.000239,1.258,1.004,29.64,normal
402.36,179.03,127.99,41.06,89.8,24.936,20.357,88.08,2808.9,40.58,30.18,0.000243,1.21,1.012,28.36,normal
411.24,178.99,129.58,39.42,89.43,25.822,19.159,89.86,2839.8,41.47,29.08,0.000221,1.121,0.956,31.19,normal
418.9,181.35,128.08,39.54,88.87,25.573,19.544,90.5,2984.0,41.49,28.32,0.000206,1.232,1.046,31.09,normal
415.18,181.2,130.02,37.67,88.95,25.583,19.957,92.3,2901.3,43.41,30.31,0.00021,1.186,1.06,26.76,normal
420.6,180.42,129.06,38.37,88.81,25.102,19.983,91.15,2835.8,41.04,30.26,0.000183,1.235,1.003,29.83,normal
407.58,177.97,127.65,41.19,90.48,24.308,19.318,86.98,2708.6,36.08,28.05,0.000224,1.144,0.981,31.74,normal
407.85,179.53,132.08,40.62,89.7,24.538,20.177,90.65,2567.4,41.9,30.35,0.00024,1.176,1.022,32.93,normal
407.06,178.88,129.35,38.7,90.56,25.036,20.277,89.48,2728.5,39.07,30.08,0.000231,1.244,1.029,31.45,normal
407.11,181.3,128.03,39.37,90.63,24.279,19.669,89.66,2793.3,39.81,30.8,0.000217,1.296,1.035,26.97,normal
414.86,181.77,131.08,39.97,88.62,25.182,20.83,92.12,2791.1,40.08,32.81,0.000193,1.167,1.027,27.89,normal
411.2,181.58,129.13,38.8,88.58,25.483,20.17,91.66,2997.7,40.17,29.28,0.000189,1.15,1.039,29.31,normal
410.68,178.87,131.31,38.0,89.7,25.327,19.498,91.22,2648.8,40.5,27.69,0.000195,1.251,0.972,32.8,normal
414.83,175.89,129.12,39.84,88.99,25.303,20.81,88.08,2584.4,40.22,32.76,0.000178,1.137,1.036,28.79,normal
410.09,177.35,129.35,40.57,88.86,23.88,19.738,88.64,2525.4,36.28,29.4,0.000208,1.141,0.982,32.12,normal
427.54,182.13,130.41,40.59,92.2,25.8,20.089,89.87,2892.2,42.39,28.91,0.000116,1.213,0.9,28.75,normal
407.35,179.4,130.71,40.88,88.01,24.06,19.757,90.61,2565.1,37.81,31.49,0.000184,1.304,0.981,31.07,normal
408.77,178.87,130.92,38.45,92.63,24.908,20.312,89.32,2635.6,41.16,28.73,0.000202,1.158,0.978,28.12,normal
406.72,182.46,129.89,40.06,90.38,25.371,19.759,90.96,2951.5,41.29,29.1,0.000275,1.182,1.01,29.61,normal
412.79,181.9,130.63,39.73,91.28,25.215,19.79,90.76,2856.5,40.7,29.56,0.0002,1.206,1.034,27.74,normal
414.88,180.04,130.89,39.91,91.13,24.233,19.92,89.94,2667.7,37.1,29.35,0.000201,1.176,1.008,32.89,normal
418.82,179.56,130.24,39.79,90.8,24.341,19.749,89.6,2623.2,37.84,30.12,0.000175,1.112,1.08,28.61,normal
403.8,179.8,129.83,39.34,92.16,25.172,20.536,89.06,2724.7,39.99,31.99,0.000252,1.24,0.979,26.91,normal
413.51,180.34,128.27,36.98,88.59,25.307,19.371,91.52,2890.8,39.51,28.55,0.000176,1.209,0.92,26.75,normal
400.51,182.4,130.72,41.16,89.8,24.336,19.981,91.07,2752.3,40.66,30.01,0.000261,1.218,1.011,29.83,normal
424.5,180.63,130.05,40.33,88.89,25.236,20.045,90.73,2816.2,40.92,30.67,0.000178,1.193,0.978,29.08,normal
405.95,181.09,129.5,38.52,87.8,24.091,19.938,92.14,2727.7,37.67,29.78,0.000228,1.276,0.957,31.3,normal
420.02,181.75,131.53,40.47,89.14,25.375,20.484,91.83,2810.1,42.3,30.23,0.000198,1.175,0.988,29.53,normal
414.08,178.25,128.29,39.55,92.43,24.47,19.248,87.26,2694.9,35.9,28.89,0.000183,1.146,0.969,32.33,normal
406.47,181.13,131.97,39.58,89.77,25.048,20.284,91.87,2737.9,42.38,32.29,0.00023,1.283,0.973,29.23,normal
406.47,179.56,129.97,39.23,92.58,24.948,19.378,88.85,2723.3,38.99,28.52,0.00024,1.09,1.061,32.05,normal
413.09,176.23,130.38,40.54,92.71,25.696,19.746,86.64,2600.1,41.14,29.52,0.000194,1.192,1.005,28.09,normal
409.21,176.81,129.53,39.2,93.89,25.145,19.326,86.57,2671.3,39.88,28.29,0.000199,1.196,0.989,26.99,normal
414.91,178.47,128.0,38.9,92.48,24.641,19.834,87.54,2689.3,39.96,28.61,0.000188,1.194,1.064,28.35,normal
405.81,180.8,129.83,41.13,93.07,25.216,19.711,88.22,2835.0,42.77,28.9,0.000207,1.122,0.988,27.74,normal
419.98,180.17,130.4,39.82,90.42,26.285,20.819,90.16,2876.8,45.42,33.0,0.000167,1.141,0.951,27.52,normal
427.99,180.28,130.81,39.85,90.3,25.444,20.121,90.47,2772.6,40.81,30.65,0.000119,1.248,0.947,30.83,normal
425.55,182.93,129.76,40.69,90.38,24.964,20.22,90.8,2939.5,38.1,32.09,0.000144,1.269,0.997,29.47,normal
411.99,178.1,127.37,39.33,90.0,24.5,19.446,88.07,2711.4,38.16,29.24,0.000193,1.179,0.934,30.28,normal
421.34,179.96,128.15,39.53,90.19,24.63,20.37,89.19,2792.5,38.3,30.8,0.000168,1.153,0.953,31.06,normal
415.17,180.46,132.46,40.31,90.98,25.408,20.819,90.81,2707.0,39.54,32.9,0.000196,1.111,0.985,26.63,normal
415.99,178.9,128.69,38.46,89.39,24.469,20.435,89.87,2700.2,39.07,31.15,0.000185,1.247,1.045,31.14,normal
424.4,180.04,131.71,40.22,88.21,25.002,19.344,91.66,2631.8,40.01,27.05,0.000179,1.25,1.052,27.59,normal
418.07,177.6,128.88,39.24,90.47,25.863,19.768,88.38,2797.9,43.02,30.33,0.000181,1.059,1.026,28.85,normal
406.1,182.11,129.78,40.86,89.1,25.09,20.054,90.96,2910.0,40.99,30.67,0.000229,1.079,1.0,26.22,normal
417.79,178.98,130.75,40.55,89.23,24.353,19.711,89.97,2590.7,38.84,31.7,0.000207,1.207,0.977,31.31,normal
407.04,183.05,129.02,40.41,89.81,26.307,21.266,90.9,3141.5,43.78,33.2,0.000247,1.213,1.016,26.62,normal
419.43,179.95,131.91,38.39,89.52,26.057,19.759,91.97,2773.0,44.74,30.06,0.000203,1.176,1.071,27.6,normal
415.43,181.54,130.09,39.9,91.44,25.301,19.978,90.15,2863.2,40.38,29.47,0.000143,1.198,1.006,27.74,normal
417.05,179.92,130.55,38.82,89.78,25.765,19.7,90.93,2809.6,41.59,28.62,0.000169,1.188,0.982,29.74,normal
411.06,179.95,129.68,39.96,91.51,24.84,20.116,89.08,2713.7,39.31,32.3,0.000203,1.201,0.994,29.68,normal
404.06,179.12,130.79,37.68,90.27,25.435,20.691,90.96,2700.4,41.8,30.36,0.000207,1.155,0.989,31.62,normal
416.53,180.18,131.89,38.46,89.88,24.746,20.057,91.86,2659.6,39.95,30.24,0.000182,1.199,1.022,29.79,normal
415.47,180.48,129.84,41.19,90.21,24.187,19.89,89.46,2762.2,37.35,31.22,0.000176,1.166,0.969,31.93,normal
407.98,178.82,132.08,40.37,88.32,26.555,19.463,91.1,2736.8,44.27,27.45,0.000182,1.162,1.016,30.76,normal
410.52,179.81,129.27,39.65,90.44,24.156,20.604,89.5,2661.1,38.91,31.36,0.000196,1.107,1.023,28.11,normal
418.64,179.08,130.92,39.09,91.1,25.179,19.928,89.89,2659.5,39.21,30.65,0.000199,1.191,1.014,28.67,normal
422.17,183.45,130.59,38.92,91.29,25.172,19.907,91.92,2885.8,43.24,28.9,0.000167,1.24,0.957,33.02,normal
408.74,179.87,128.72,40.2,88.24,25.31,18.831,90.06,2870.1,40.6,27.29,0.000207,1.184,0.994,32.45,normal
408.67,182.32,130.26,39.66,88.03,24.946,19.936,92.43,2860.6,39.64,29.31,0.000207,1.182,0.979,31.65,normal
416.85,179.71,130.01,41.55,89.3,24.952,19.799,89.43,2701.5,40.23,30.65,0.000197,1.263,0.997,31.91,normal
408.55,180.39,128.98,39.82,91.8,25.083,19.087,88.87,2833.4,40.77,28.74,0.000179,1.251,0.973,30.93,normal
411.81,178.02,130.43,40.06,90.29,25.288,20.495,89.04,2670.7,40.18,31.08,0.00022,1.287,1.05,30.67,normal
398.86,179.33,130.18,38.61,88.99,24.999,19.732,90.95,2706.9,40.34,27.1,0.00024,1.313,1.007,30.1,normal
421.72,180.32,129.91,39.64,88.11,24.959,20.948,91.24,2749.0,38.95,33.13,0.000187,1.203,0.935,33.4,normal
418.72,182.38,129.92,40.18,89.11,24.207,20.707,91.49,2826.6,37.15,32.87,0.000181,1.142,0.947,29.07,normal
403.1,180.33,129.89,39.63,89.02,26.208,19.64,90.79,2920.6,41.94,29.57,0.000214,1.174,1.048,30.48,normal
417.4,182.08,129.56,39.51,91.22,25.321,20.685,90.45,2904.6,41.07,32.31,0.000165,1.229,0.993,26.58,normal
420.75,180.96,130.17,40.33,91.32,25.125,20.805,89.74,2810.4,40.19,32.53,0.000162,1.272,0.984,27.14,normal
408.24,182.44,129.23,41.51,88.64,24.625,19.72,90.73,2821.5,36.91,29.09,0.000181,1.148,1.045,33.63,normal
411.09,179.91,133.19,40.14,90.98,24.398,19.484,90.97,2517.7,37.6,28.12,0.000209,1.213,0.994,31.23,normal
419.32,183.59,128.31,41.14,90.85,25.516,18.922,89.92,3188.8,41.47,27.29,0.000174,1.16,0.952,29.57,normal
404.67,179.27,129.3,40.62,88.47,24.904,20.19,89.74,2772.7,40.58,30.43,0.000199,1.193,0.955,30.16,normal
426.36,178.85,129.39,41.08,89.89,25.373,19.513,88.63,2757.5,39.8,29.35,0.00014,1.192,1.025,27.28,normal
409.22,178.18,132.45,39.39,90.44,24.189,20.205,90.37,2443.2,37.39,29.97,0.000219,1.219,1.081,29.14,normal
409.28,183.5,128.42,39.79,90.21,25.928,19.716,90.93,3160.1,41.61,28.99,0.000243,1.302,1.034,27.08,normal
416.61,181.23,130.51,39.8,87.78,25.541,19.61,92.08,2870.0,42.3,29.11,0.000173,1.224,0.985,29.41,normal
406.36,179.5,130.3,40.55,90.17,24.951,19.719,89.54,2699.1,39.19,28.73,0.000213,1.179,0.991,31.36,normal
409.29,181.87,130.4,40.79,90.83,25.281,19.35,90.33,2799.3,41.33,27.24,0.000194,1.17,1.002,30.91,normal
411.05,181.03,131.48,40.13,92.05,25.445,19.719,90.16,2764.9,40.93,29.85,0.000203,1.19,0.919,33.18,normal
413.35,182.95,131.46,40.88,89.13,24.198,19.632,92.19,2725.0,36.02,28.05,0.000193,1.156,1.001,30.59,normal
418.66,177.68,129.46,39.44,89.29,26.007,19.993,89.2,2757.7,42.88,30.21,0.000191,1.207,1.023,25.04,normal
416.03,179.6,130.23,40.89,89.73,25.29,20.052,89.61,2726.1,39.65,30.65,0.000175,1.079,1.071,33.9,normal
412.27,179.31,127.76,41.02,90.38,24.578,19.464,87.83,2807.0,39.91,29.79,0.000167,1.189,1.044,28.32,normal
405.47,177.04,130.12,40.68,90.13,24.342,20.55,88.17,2575.3,39.94,33.43,0.000233,1.193,1.077,30.32,normal
415.51,181.59,129.05,40.13,90.79,25.592,19.92,89.86,2989.4,42.36,30.92,0.00015,1.142,1.067,30.2,normal
414.34,179.59,129.78,40.71,88.54,25.127,20.751,90.06,2753.6,39.73,31.57,0.000199,1.181,1.056,30.48,normal
415.49,181.11,127.98,39.11,90.52,25.29,20.121,89.73,3003.3,40.86,30.17,0.000198,1.256,1.001,30.1,normal
416.09,183.54,130.49,40.2,89.04,25.016,20.035,92.38,2949.9,40.34,30.42,0.000199,1.26,1.014,30.13,normal
408.26,179.47,127.96,40.3,89.81,24.398,19.755,88.66,2788.3,39.37,29.37,0.00022,1.173,0.933,27.36,normal
411.95,179.37,130.18,38.67,92.22,25.305,20.307,89.31,2723.1,40.69,31.04,0.000189,1.226,1.005,35.17,normal
407.49,180.18,128.53,40.47,88.18,24.881,20.017,90.01,2824.7,40.07,31.12,0.00022,1.125,1.023,31.3,normal
402.57,181.48,128.98,38.75,89.64,24.987,20.429,91.03,2905.3,38.28,31.35,0.00026,1.185,0.989,30.1,normal
411.59,179.15,131.39,39.57,88.34,26.426,20.802,91.31,2843.3,44.44,33.01,0.000195,1.212,0.938,33.68,normal
429.94,179.05,130.71,40.04,90.2,25.521,19.637,89.76,2759.5,40.65,28.2,0.000139,1.276,1.063,27.86,normal
412.11,181.59,131.38,39.27,91.36,25.556,20.307,91.16,2842.3,41.66,31.3,0.000196,1.26,1.016,31.74,normal
413.67,180.57,131.87,40.08,90.22,26.632,20.293,91.07,2859.7,43.79,29.53,0.000193,1.21,1.069,28.89,normal
407.79,176.93,129.07,40.07,89.85,25.231,20.229,88.04,2681.2,41.08,31.59,0.000212,1.154,1.03,30.8,normal
420.38,178.16,131.8,39.18,91.73,25.072,19.783,89.49,2575.1,40.85,29.34,0.00014,1.268,1.055,30.85,normal
406.1,182.25,128.24,40.57,90.43,24.592,19.794,89.73,2969.8,38.6,28.41,0.00021,1.183,1.047,25.33,normal
410.9,180.6,130.9,39.24,91.07,24.728,19.708,90.59,2673.1,38.36,29.07,0.000187,1.222,0.973,27.14,normal
416.27,178.86,129.41,42.29,90.93,23.772,19.698,87.52,2588.8,37.11,29.64,0.000224,1.194,0.98,33.17,normal
417.69,179.74,128.88,39.89,86.26,25.474,19.58,91.22,2874.9,42.93,27.96,0.000184,1.3,0.983,29.5,normal
407.1,180.02,130.74,38.83,89.9,24.24,19.948,91.01,2672.6,39.76,29.23,0.000226,1.169,0.961,34.0,normal
418.09,181.1,131.13,39.02,88.6,25.542,19.621,92.31,2868.2,41.97,28.74,0.000155,1.246,1.071,32.62,normal
417.69,177.96,131.1,41.15,88.92,24.974,20.218,89.49,2532.9,40.2,31.33,0.000201,1.196,1.002,29.56,normal
414.53,178.74,130.26,39.59,91.92,25.077,20.028,88.73,2654.9,38.91,28.54,0.000171,1.228,1.018,29.38,normal
408.54,180.41,130.16,38.64,89.51,24.975,20.085,91.21,2760.7,41.24,30.67,0.000185,1.281,0.947,33.3,normal
401.29,179.85,130.63,40.85,92.46,25.832,19.863,88.58,2761.7,40.1,29.5,0.000282,1.1,1.033,34.21,normal
414.05,180.86,130.36,39.58,88.17,25.726,20.034,91.73,2909.5,43.31,31.02,0.000172,1.197,0.984,29.43,normal
409.62,178.16,130.65,40.65,88.59,24.983,19.876,89.78,2616.6,39.98,30.06,0.000189,1.155,1.05,33.08,normal
414.41,180.54,130.24,40.94,90.99,24.461,20.39,89.43,2743.4,36.03,32.22,0.000166,1.222,0.973,32.06,normal
416.08,181.64,131.01,40.27,89.56,25.554,19.779,91.41,2842.7,41.95,29.81,0.000191,1.235,1.053,32.41,normal
413.2,180.73,128.05,42.4,90.4,24.415,20.188,87.97,2843.9,38.18,29.61,0.000196,1.176,1.038,30.2,normal
412.7,180.21,129.84,38.28,89.85,24.067,19.347,90.96,2627.7,36.9,28.67,0.000178,1.174,0.981,28.66,normal
406.82,179.86,128.34,39.18,89.81,25.299,20.356,89.6,2837.4,40.6,31.43,0.000247,1.21,1.057,27.89,normal
403.71,178.75,130.33,39.74,89.6,25.731,19.72,89.86,2711.4,42.11,28.76,0.000235,1.136,1.046,27.39,normal
411.2,179.89,131.97,42.26,90.23,24.757,19.544,89.68,2560.5,39.28,28.41,0.000172,1.217,1.02,33.82,normal
403.48,181.89,129.43,41.8,90.83,25.243,19.431,89.33,2945.9,39.23,26.62,0.000225,1.159,0.96,30.02,normal
415.4,179.82,130.15,41.29,92.1,24.751,19.391,88.29,2705.9,39.69,29.03,0.000186,1.237,1.032,27.71,normal
416.09,178.67,130.91,39.21,89.74,25.433,19.759,90.31,2705.7,40.88,29.3,0.000163,1.134,1.003,32.0,normal
416.97,179.26,127.52,39.32,89.49,25.657,20.749,88.98,2919.0,43.5,31.65,0.000178,1.172,1.002,29.04,normal
423.82,180.3,129.37,39.17,89.32,24.842,19.678,90.59,2819.0,40.41,28.39,0.000162,1.162,1.003,28.7,normal
405.57,179.44,130.44,39.22,91.91,24.383,18.895,89.36,2659.1,39.21,26.74,0.000228,1.185,0.999,34.14,normal
428.04,180.73,126.52,41.49,90.9,24.126,20.183,87.41,2875.2,39.38,30.9,0.000174,1.269,0.965,27.34,normal
407.47,180.78,128.83,39.76,87.53,25.555,19.443,91.15,2928.9,42.35,28.71,0.000239,1.242,0.939,30.47,normal
411.42,181.33,131.32,39.89,87.47,24.318,20.407,92.64,2688.1,37.91,30.89,0.000204,1.176,0.931,28.82,normal
409.58,182.14,131.2,40.77,88.92,25.223,19.789,91.81,2861.6,38.09,28.51,0.000188,1.176,1.012,28.5,normal
414.03,181.49,130.45,38.34,90.3,25.466,19.863,91.65,2860.7,41.59,29.41,0.000185,1.244,0.903,27.07,normal
403.08,178.6,131.06,40.05,89.96,24.699,20.599,89.82,2595.8,40.87,31.02,0.000253,1.142,1.029,30.12,normal
415.83,178.64,130.26,38.9,90.67,24.9,20.309,89.65,2608.2,40.61,30.71,0.0002,1.201,1.02,28.25,normal
413.06,179.89,130.67,39.71,89.77,25.599,19.377,90.54,2747.4,41.24,28.88,0.000185,1.17,0.988,31.18,normal
410.26,179.32,129.62,39.41,91.82,24.515,19.45,88.85,2660.4,38.67,28.14,0.000226,1.191,1.041,29.91,normal
410.04,178.29,130.14,39.36,91.0,24.454,19.108,89.02,2607.9,37.89,29.01,0.000218,1.24,0.99,29.37,normal
421.86,179.34,129.24,40.23,90.1,24.859,21.302,89.13,2720.5,39.9,33.19,0.00017,1.167,1.017,28.26,normal
417.03,179.29,131.52,40.22,91.49,25.767,19.569,89.54,2713.3,41.72,27.51,0.0002,1.249,0.922,32.86,normal
423.64,178.99,131.83,39.78,87.86,25.966,20.585,91.59,2691.3,44.27,31.46,0.000146,1.31,0.91,31.47,normal
416.08,179.53,131.66,40.37,89.89,24.941,19.734,90.46,2628.5,39.95,28.84,0.000199,1.23,0.991,28.64,normal
415.74,181.77,129.51,39.13,90.18,24.573,19.46,90.98,2852.9,39.04,31.32,0.000209,1.196,1.017,27.28,normal
412.72,180.3,128.86,40.68,90.78,25.638,20.011,88.84,2908.4,41.03,29.69,0.000213,1.258,1.038,26.22,normal
419.13,183.71,131.53,39.79,87.77,23.998,19.837,93.82,2749.0,36.74,28.37,0.00017,1.145,0.993,32.27,normal
418.29,180.26,130.65,39.52,89.66,25.149,20.401,90.87,2758.3,39.27,31.12,0.000178,1.276,1.01,31.82,normal
418.03,179.56,130.39,39.21,90.52,24.974,20.407,90.11,2751.8,41.34,30.98,0.000207,1.162,1.031,32.09,normal
407.0,180.01,129.24,39.76,90.62,25.776,19.705,89.43,2882.2,41.75,28.28,0.000238,1.308,0.995,29.76,normal
415.29,180.38,130.51,41.87,91.54,25.837,19.28,88.74,2798.2,42.6,28.37,0.000203,1.164,1.023,31.61,normal
413.01,180.65,128.7,39.94,90.99,24.434,19.401,89.21,2753.4,36.84,28.86,0.000183,1.233,0.955,32.05,normal
413.95,183.12,130.76,38.86,89.92,25.101,18.859,92.55,2882.7,39.06,27.05,0.000229,1.122,0.934,29.86,normal
413.98,178.73,131.65,40.92,90.88,24.658,19.863,89.29,2519.6,38.77,29.42,0.000204,1.189,0.979,29.28,normal
410.55,181.29,131.96,39.53,89.74,24.824,19.994,91.99,2622.4,39.18,29.69,0.000205,1.146,1.031,28.05,normal
408.52,180.31,130.85,40.28,90.19,25.37,19.429,90.34,2751.9,41.32,27.98,0.000224,1.128,0.972,30.85,normal
412.46,177.64,128.34,39.39,91.03,24.799,19.368,87.77,2701.2,41.43,27.29,0.000197,1.26,1.026,31.12,normal
417.69,181.16,130.24,41.28,89.94,25.116,19.992,90.08,2855.1,38.32,31.17,0.000172,1.139,0.959,29.19,normal
414.48,181.9,132.57,39.41,90.47,25.574,19.684,92.29,2775.2,42.65,31.1,0.000195,1.163,0.977,29.42,normal
406.45,178.71,128.96,41.4,91.25,25.909,19.894,87.51,2845.4,43.15,28.89,0.000233,1.157,1.01,29.57,normal
397.04,179.99,129.93,38.95,90.93,25.173,19.816,90.02,2787.7,39.88,29.02,0.000257,1.257,0.973,31.58,normal
426.27,177.41,131.7,39.71,91.6,25.071,20.124,88.86,2524.0,39.77,29.47,0.000163,1.251,0.98,27.25,normal
405.7,178.11,130.74,41.4,93.03,24.336,19.717,87.2,2516.2,39.23,29.95,0.000249,1.264,0.896,27.79,normal
415.81,181.57,132.98,40.17,90.91,25.951,19.756,91.73,2839.6,42.72,28.53,0.000189,1.161,1.034,27.83,normal
412.55,179.3,129.12,42.27,89.4,25.297,19.059,88.37,2763.1,40.54,28.07,0.000201,1.267,0.995,29.7,normal
407.96,178.34,128.81,39.73,90.67,25.082,19.975,88.37,2745.2,39.19,30.27,0.000251,1.16,0.962,30.63,normal
415.14,180.34,131.47,40.26,90.61,25.051,20.044,90.47,2670.2,39.31,30.0,0.000188,1.162,1.073,27.86,normal
413.01,179.22,128.56,41.91,90.8,25.216,19.911,87.54,2813.3,39.41,30.85,0.000192,1.165,0.968,31.82,normal
415.17,179.29,129.76,38.49,91.94,25.463,20.956,89.3,2786.9,42.23,32.35,0.000181,1.167,0.979,32.93,normal
